glpostingdate,timestamp,aftercloseflag,sourcename,glaccountid,glaccountname,deptname,divisionname,deptid,dividx,username,ref1,sourceidx,drcr,amount,dr,cr,reportdate,astitle,ascompanyname,rolluppayments,ponum
10/24/25 0:00,10/27/25 15:22,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Economy Produce & Vegetable Co.`204312Ohio,10,D,5000,5000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",615,
10/24/25 0:00,10/27/25 15:22,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Economy Produce & Vegetable Co.`204447Ohio,10,D,4200,4200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",623,
10/24/25 0:00,10/27/25 15:22,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Florida Potato and Onion`204356Florida,10,D,0,0,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",624,
10/24/25 0:00,10/27/25 15:22,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Florida Potato and Onion`204356Florida,10,D,0,0,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",625,
10/24/25 0:00,10/27/25 15:24,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Indianapolis Fruit Co. Inc`204215Indiana,10,D,4800,4800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",654,
10/24/25 0:00,10/27/25 15:27,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Maximum Quality Foods`204360Maximum Quality Foods, Inc",10,D,6800,6800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",687,
10/24/25 0:00,10/27/25 15:27,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"McAneny Bros`204188Ebensburg, PA",10,D,6000,6000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",688,
10/24/25 0:00,10/27/25 15:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,North American Produce`204363Philadelphia,10,D,6700,6700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",690,
10/24/25 0:00,10/27/25 15:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204396Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",691,
10/24/25 0:00,10/27/25 15:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204394Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",705,
10/24/25 0:00,10/27/25 15:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204395Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",706,
10/24/25 0:00,10/27/25 15:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204413Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",707,
10/24/25 0:00,10/27/25 15:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204393Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",708,
10/24/25 0:00,10/27/25 15:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204392Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",724,
10/24/25 0:00,10/27/25 15:30,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Powerhouse Produce`204462Lawrenceville, GA",10,D,7000,7000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",759,
10/24/25 0:00,10/27/25 15:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`204377La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",760,
10/24/25 0:00,10/27/25 15:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Progressive Produce Corp.`204307SAFEWAY AZ,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",764,
10/24/25 0:00,10/27/25 15:32,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`204376La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",779,
10/24/25 0:00,10/27/25 15:33,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`204358MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",800,
10/24/25 0:00,10/27/25 15:33,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`204357MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",801,
10/24/25 0:00,10/27/25 15:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,US Foodservice- Chicago`204269IL,10,D,4475,4475,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",641,
10/24/25 0:00,10/29/25 14:16,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,CLINT,Pro*Act`204344HillCrest Foodservice,10,D,7620,7620,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",780,
10/24/25 0:00,10/29/25 14:26,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`204377La Mirada, CA",10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",585,
10/24/25 0:00,10/29/25 14:26,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`204377La Mirada, CA",10,D,2192,2192,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",586,
10/24/25 0:00,10/29/25 14:27,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`204376La Mirada, CA",10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",587,
10/24/25 0:00,10/29/25 14:27,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`204376La Mirada, CA",10,D,2200,2200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",588,
10/24/25 0:00,10/29/25 14:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`204358MI",10,C,-4700,0,4700,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",601,
10/24/25 0:00,10/29/25 14:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`204358MI",10,D,4662,4662,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",602,
10/24/25 0:00,10/29/25 14:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Progressive Produce Corp.`204307SAFEWAY AZ,10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",603,
10/24/25 0:00,10/29/25 14:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Progressive Produce Corp.`204307SAFEWAY AZ,10,D,3409,3409,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",604,
10/24/25 0:00,10/29/25 15:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Progressive Produce Corp.`204326SAFEWAY AZ,10,D,3000,3000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",659,
10/24/25 0:00,11/5/25 13:52,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,CLINT,"Maximum Quality Foods`204360Maximum Quality Foods, Inc",10,C,-6800,0,6800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",831,
10/24/25 0:00,11/5/25 13:52,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,CLINT,"Maximum Quality Foods`204360Maximum Quality Foods, Inc",10,D,7901,7901,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",832,
10/24/25 0:00,11/5/25 14:05,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,US Foodservice- Chicago`204269IL,10,C,-4475,0,4475,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",932,
10/24/25 0:00,11/5/25 14:05,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,US Foodservice- Chicago`204269IL,10,D,4575,4575,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",933,
10/25/25 0:00,10/27/25 15:19,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bay Shore Produce`204303Miami, FL",10,D,8000,8000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",792,
10/25/25 0:00,10/27/25 15:27,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"McAneny Bros`204389Ebensburg, PA",10,D,5100,5100,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",689,
10/25/25 0:00,10/27/25 15:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204424Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",725,
10/25/25 0:00,10/27/25 15:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204423Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",726,
10/25/25 0:00,10/27/25 15:30,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Powerhouse Produce`204446Lawrenceville, GA",10,D,7000,7000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",745,
10/25/25 0:00,10/27/25 15:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Progressive Produce Corp.`204476SAFEWAY AZ,10,D,2600,2600,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",762,
10/25/25 0:00,10/27/25 15:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`204445La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",763,
10/25/25 0:00,10/27/25 15:32,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`204391La Mirada, CA",10,D,2100,2100,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",777,
10/25/25 0:00,10/27/25 15:32,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`204480La Mirada, CA",10,D,2100,2100,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",778,
10/25/25 0:00,10/27/25 15:32,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`204481La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",799,
10/25/25 0:00,10/27/25 15:33,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`204362FARGO",10,D,3400,3400,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",582,
10/25/25 0:00,10/27/25 15:39,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,US Foodservice- Chicago`204390IL,10,D,4475,4475,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",644,
10/25/25 0:00,10/27/25 15:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"WinCo Foods`204432Modesto, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",655,
10/25/25 0:00,10/29/25 14:25,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`204481La Mirada, CA",10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",781,
10/25/25 0:00,10/29/25 14:25,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`204481La Mirada, CA",10,D,2097,2097,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",782,
10/25/25 0:00,10/29/25 14:25,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Progressive Produce Corp.`204476SAFEWAY AZ,10,C,-2600,0,2600,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",802,
10/25/25 0:00,10/29/25 14:25,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Progressive Produce Corp.`204476SAFEWAY AZ,10,D,3335,3335,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",803,
10/25/25 0:00,10/29/25 14:26,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`204445La Mirada, CA",10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",804,
10/25/25 0:00,10/29/25 14:26,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`204445La Mirada, CA",10,D,2097,2097,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",805,
10/25/25 0:00,10/29/25 14:26,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`204391La Mirada, CA",10,C,-2100,0,2100,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",583,
10/25/25 0:00,10/29/25 14:26,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`204391La Mirada, CA",10,D,2137,2137,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",584,
10/25/25 0:00,11/5/25 6:46,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Markon`204438GFS-DOUGLASVILLE,10,D,6200,6200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",733,
10/25/25 0:00,11/5/25 11:25,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,O.K. Produce`204424Ca,10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",882,
10/25/25 0:00,11/5/25 11:25,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,O.K. Produce`204424Ca,10,D,1900,1900,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",883,
10/25/25 0:00,11/5/25 11:25,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,O.K. Produce`204423Ca,10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",901,
10/25/25 0:00,11/5/25 11:25,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,O.K. Produce`204423Ca,10,D,1900,1900,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",902,
10/25/25 0:00,11/5/25 12:18,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,STEVE,"Powerhouse Produce`204446Lawrenceville, GA",10,C,-7000,0,7000,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",751,
10/25/25 0:00,11/5/25 12:18,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,STEVE,"Powerhouse Produce`204446Lawrenceville, GA",10,D,7170,7170,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",752,
10/25/25 0:00,11/5/25 14:05,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,US Foodservice- Chicago`204390IL,10,C,-4475,0,4475,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",934,
10/25/25 0:00,11/5/25 14:05,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,US Foodservice- Chicago`204390IL,10,D,4575,4575,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",935,
10/26/25 0:00,10/27/25 15:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204425Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",723,
10/26/25 0:00,10/27/25 15:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`204378La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",761,
10/26/25 0:00,11/5/25 11:24,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,O.K. Produce`204425Ca,10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",880,
10/26/25 0:00,11/5/25 11:24,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,O.K. Produce`204425Ca,10,D,1900,1900,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",881,
10/27/25 0:00,10/29/25 8:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,E. ARMATA PRODUCE`204517NEW YORK,10,D,6600,6600,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",694,
10/27/25 0:00,10/29/25 8:09,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,E. ARMATA PRODUCE`204499NEW YORK,10,D,6600,6600,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",695,
10/27/25 0:00,10/29/25 8:09,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,E. ARMATA PRODUCE`204500NEW YORK,10,D,6600,6600,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",696,
10/27/25 0:00,10/29/25 8:13,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204428Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",772,
10/27/25 0:00,10/29/25 8:14,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204426Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",783,
10/27/25 0:00,10/29/25 8:14,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204427Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",784,
10/27/25 0:00,10/29/25 8:14,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204502Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",785,
10/27/25 0:00,10/29/25 8:14,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Piggly Wiggly Alabama Distributing Co.`204498AL,10,D,5105,5105,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",786,
10/27/25 0:00,10/29/25 8:14,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`204472La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",787,
10/27/25 0:00,10/29/25 8:14,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`204478MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",578,
10/27/25 0:00,10/30/25 14:39,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,AMERIFRESH - YAKIMA`204416USF- Cincinnati,10,D,6100,6100,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",656,
10/27/25 0:00,11/3/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,"Consumer Fresh Produce, Inc.`204479Pittsburgh",10,C,-138,0,138,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",577,
10/27/25 0:00,11/3/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,"Consumer Fresh Produce, Inc.`204479Pittsburgh",10,D,17337.5,17337.5,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",575,
10/27/25 0:00,11/3/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,"Consumer Fresh Produce, Inc.`204479Pittsburgh",10,D,0,0,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",576,
10/27/25 0:00,11/5/25 11:27,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,AMERIFRESH - YAKIMA`204416USF- Cincinnati,10,C,-6100,0,6100,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",914,
10/27/25 0:00,11/5/25 11:27,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,AMERIFRESH - YAKIMA`204416USF- Cincinnati,10,D,5900,5900,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",915,
10/28/25 0:00,10/28/25 7:35,N,AP Voucher Entry,655,Freight,Rigby Produce,Rigby Produce,1,1,MARY,"ATS Logistics Services, Inc.`118812EXETER POTATO SORTER",7,D,5093,5093,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",675,
10/28/25 0:00,10/29/25 14:33,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`204402Lima, OH",10,D,4014.18,4014.18,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",714,
10/28/25 0:00,10/29/25 14:33,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`204402Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",716,
10/28/25 0:00,10/29/25 14:35,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204506Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",728,
10/28/25 0:00,10/29/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204504Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",729,
10/28/25 0:00,10/29/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204505Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",746,
10/28/25 0:00,10/29/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204606Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",747,
10/28/25 0:00,10/29/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204503Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",748,
10/28/25 0:00,10/29/25 14:37,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204589Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",749,
10/28/25 0:00,10/29/25 14:37,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`204379Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",750,
10/28/25 0:00,10/29/25 14:37,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Piggly Wiggly Alabama Distributing Co.`204553AL,10,D,5105,5105,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",773,
10/28/25 0:00,10/29/25 14:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Pro*Act`204518HillCrest Foodservice,10,D,5800,5800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",774,
10/28/25 0:00,10/29/25 14:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`204599La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",775,
10/28/25 0:00,10/29/25 14:39,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`204603La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",776,
